trialIndexGlobal,timestampMs,mouseX,mouseY
17,31369,809,505
17,31469,793,467
17,31584,781,467
17,31685,745,454
17,31801,791,455
17,31902,1049,500
17,32002,1093,525
17,32102,1115,545
17,32218,1142,537
17,32318,1165,532
17,32335,1165,531
18,32418,1165,531
18,32518,1165,531
18,32636,1091,558
18,32751,761,541
18,32851,709,500
18,32968,703,488
18,33068,746,486
18,33168,785,493
18,33268,831,498
18,33368,887,500
18,33468,973,530
18,33568,991,689
18,33685,995,774
18,33802,981,772
18,33917,942,760
18,34000,936,755
19,34017,936,755
19,34117,936,755
19,34218,936,755
19,34318,936,755
19,34419,857,563
19,34519,813,492
19,34634,809,469
19,34735,809,471
19,34851,796,512
19,34951,809,495
19,35051,863,449
19,35151,865,447
19,35174,865,447
20,35251,865,447
20,35351,865,447
20,35468,865,447
20,35584,781,502
20,35700,777,502
20,35800,789,497
20,35900,838,488
20,36001,883,491
20,36101,887,493
20,36202,903,501
20,36318,947,568
20,36418,996,715
20,36518,992,769
20,36635,991,769
20,36735,971,781
20,36845,955,775
21,36851,955,775
21,36968,955,775
21,37068,955,775
21,37185,955,775
21,37285,937,654
21,37385,875,594
21,37501,805,533
21,37601,781,487
21,37702,779,477
21,37818,847,457
21,37918,865,469
21,38018,729,485
21,38118,658,506
21,38218,619,519
21,38318,593,519
21,38407,591,515
22,38434,591,515
22,38551,591,515
22,38668,591,515
22,38768,670,491
22,38885,828,477
22,39001,849,482
22,39102,857,483
22,39218,857,496
22,39319,855,511
22,39434,851,511
22,39535,846,507
22,39635,856,442
22,39751,1010,276
22,39851,1057,271
22,39951,1063,271
22,40051,1082,255
22,40151,1084,245
22,40219,1084,243
23,40268,1084,243
23,40384,1084,243
23,40484,1084,243
23,40584,1018,366
23,40684,897,455
23,40784,823,475
23,40884,800,482
23,40984,779,512
23,41084,767,569
23,41185,772,574
23,41285,815,573
23,41401,931,505
23,41501,984,503
23,41618,1031,491
23,41734,1041,481
23,41768,1041,480
24,41834,1041,480
24,41934,1041,480
24,42034,1041,480
24,42152,1028,485
24,42252,881,513
24,42367,777,490
24,42467,753,471
24,42567,775,451
24,42667,797,453
24,42768,846,455
24,42884,859,460
24,42985,963,530
24,43101,1133,731
24,43217,1190,781
24,43318,1197,784
24,43434,1202,790
24,43485,1208,794
25,43534,1208,794
25,43634,1208,794
25,43734,1208,794
25,43835,1035,759
25,43951,903,607
25,44051,877,547
25,44167,877,547
25,44267,877,547
25,44367,825,504
25,44468,920,412
25,44584,1011,395
25,44700,1042,388
25,44801,1053,388
25,44917,1053,388
25,45003,1053,388
26,45017,1053,388
26,45117,1053,388
26,45217,1053,388
26,45318,1053,388
26,45418,1053,388
26,45533,1053,388
26,45634,1053,388
26,45734,1043,399
26,45835,960,453
26,45950,884,485
26,46050,933,507
26,46151,1007,555
26,46252,1058,556
26,46368,1083,533
26,46484,1087,527
26,46584,1087,527
26,46615,1087,527
27,46685,1087,527
27,46800,1087,527
27,46901,1087,527
27,47017,1087,527
27,47117,1087,527
27,47218,1087,527
27,47334,1045,538
27,47434,969,510
27,47535,908,490
27,47650,975,472
27,47750,1093,387
27,47851,1139,369
27,47951,1175,350
27,48051,1205,326
27,48169,1219,323
27,48284,1221,323
27,48323,1221,323
28,48384,1221,323
28,48484,1221,323
28,48600,1221,323
28,48701,1221,323
28,48801,1055,377
28,48901,889,439
28,49001,841,453
28,49117,839,453
28,49218,841,459
28,49334,906,487
28,49435,931,496
28,49535,894,520
28,49635,604,743
28,49751,560,811
28,49851,541,797
28,49951,521,785
28,50051,471,785
28,50151,471,785
28,50184,471,785
29,50267,471,785
29,50367,471,785
29,50484,471,785
29,50585,556,722
29,50701,749,530
29,50801,808,488
29,50918,855,467
29,51034,925,435
29,51135,935,436
29,51236,939,459
29,51351,991,439
29,51451,1012,413
29,51551,963,391
29,51651,888,342
29,51751,888,342
29,51851,905,360
29,51951,910,366
29,52067,910,366
29,52087,910,366
30,52168,910,366
30,52284,910,366
30,52384,910,366
30,52484,910,366
30,52584,910,366
30,52685,836,431
30,52786,797,451
30,52885,797,463
30,52985,811,533
30,53101,749,659
30,53217,714,682
30,53317,699,685
30,53418,696,679
30,53440,696,677
31,53534,696,677
31,53634,696,677
31,53734,696,677
31,53834,713,653
31,53934,775,577
31,54034,820,508
31,54135,846,473
31,54252,881,435
31,54368,897,424
31,54484,910,427
31,54585,916,488
31,54685,906,509
31,54801,899,527
31,54833,895,528
32,54901,895,528
32,55001,895,528
32,55118,895,528
32,55234,895,528
32,55334,869,525
32,55451,814,495
32,55567,805,483
32,55668,806,475
32,55785,836,458
32,55900,863,458
32,56001,903,456
32,56118,869,547
32,56234,845,551
32,56334,808,575
32,56434,808,577
32,56437,808,577
33,56534,808,577
33,56651,808,577
33,56751,808,577
33,56868,909,513
33,56984,919,492
33,57084,919,480
33,57185,876,475
33,57301,843,483
33,57401,826,476
33,57501,858,348
33,57601,869,279
33,57717,869,265
33,57818,871,260
33,57844,871,260
34,57934,871,260
34,58051,871,260
34,58167,871,260
34,58267,866,281
34,58367,863,362
34,58467,855,417
34,58567,849,477
34,58667,843,503
34,58768,761,564
34,58884,588,622
34,58984,519,617
34,59084,489,611
34,59184,471,621
34,59284,479,636
34,59328,493,643
35,59384,493,643
35,59501,493,643
35,59617,493,643
35,59718,634,570
