trialIndexGlobal,timestampMs,mouseX,mouseY
4,28576,764,589
4,28692,767,570
4,28808,764,508
4,28925,764,508
4,29041,764,508
4,29157,842,539
4,29257,933,626
4,29374,934,630
4,29490,933,630
4,29606,933,630
4,29722,933,630
4,29823,933,630
4,29939,933,630
4,30055,933,630
4,30171,933,630
4,30271,933,630
4,30388,936,624
4,30504,936,623
4,30620,936,622
4,30720,936,622
4,30836,936,622
4,30953,936,622
4,31069,936,622
4,31185,776,347
4,31301,915,340
4,31402,931,340
4,31518,929,450
4,31634,916,504
4,31751,919,504
4,31867,903,481
4,31983,784,360
4,32099,748,319
4,32216,712,298
4,32332,712,298
4,32449,740,235
4,32565,740,223
4,32681,761,229
4,32781,816,224
4,32898,816,224
4,33014,812,261
4,33130,798,623
4,33247,798,695
4,33347,798,645
4,33462,798,590
4,33579,798,579
4,33598,798,579
5,33778,798,581
5,33895,798,590
5,34011,798,590
5,34127,798,591
5,34244,797,589
5,34360,797,589
5,34476,797,589
5,34593,797,589
5,34709,797,589
5,34826,797,589
5,34942,797,589
5,35042,797,589
5,35158,797,589
5,35274,797,589
5,35374,797,589
5,35474,797,589
5,35590,796,586
5,35706,795,584
5,35806,800,574
5,35923,802,570
5,36039,808,564
5,36155,817,555
5,36272,834,549
5,36388,769,348
5,36504,758,357
5,36620,767,358
5,36721,805,436
5,36837,816,475
5,36953,818,477
5,37069,719,406
5,37169,700,374
5,37286,700,374
5,37402,745,354
5,37518,813,317
5,37635,815,316
5,37756,736,254
5,37867,708,220
5,37984,708,220
5,38085,712,232
5,38200,763,568
5,38300,796,636
5,38416,809,620
5,38532,795,589
5,38608,793,587
6,38782,793,587
6,38898,792,587
6,39014,743,544
6,39114,740,530
6,39230,742,524
6,39347,725,536
6,39463,725,536
6,39579,748,526
6,39695,794,499
6,39812,788,467
6,39928,789,463
6,40044,789,463
6,40144,789,463
6,40261,790,463
6,40377,790,463
6,40493,790,463
6,40610,790,463
6,40726,790,463
6,40842,796,461
6,40959,795,461
6,41075,786,462
6,41192,778,458
6,41324,768,348
6,41441,756,347
6,41557,751,347
6,41657,697,348
6,41773,668,345
6,41889,668,373
6,42006,659,377
6,42122,704,361
6,42239,776,320
6,42355,779,315
6,42471,778,315
6,42588,766,310
6,42704,752,299
6,42804,752,298
6,42920,739,245
6,43036,737,236
6,43153,742,242
6,43269,754,390
6,43369,766,522
6,43485,769,534
6,43601,764,570
6,43718,757,589
6,43777,757,590
7,43951,755,590
7,44067,759,585
7,44183,709,532
7,44283,680,516
7,44399,720,478
7,44516,729,475
7,44632,729,475
7,44732,728,478
7,44848,705,478
7,44964,702,480
7,45098,696,468
7,45214,700,463
7,45330,702,459
7,45447,705,455
7,45563,705,451
7,45679,701,422
7,45796,701,420
7,45912,700,419
7,46028,700,419
7,46145,702,406
7,46245,699,360
7,46360,735,319
7,46477,768,348
7,46593,723,353
7,46710,722,373
7,46826,697,386
7,46942,649,392
7,47059,640,392
7,47175,640,396
7,47291,619,475
7,47408,619,477
